user_id,age,gender,hobbies
29361,32,male,"tech,travel,art"
29362,53,female,"cooking,sports"
29363,37,male,"cooking,travel"
29364,67,female,sports
29365,25,female,"fashion,travel"
29366,59,male,"cars,fashion,travel"
29367,53,female,"tech,cooking"
29368,38,female,"travel,gaming,art"
29369,27,male,"travel,gaming,music"
29370,18,male,"travel,tech,music"
29371,60,female,"books,gaming"
29372,22,male,music
29373,32,female,books
29374,67,male,"tech,cooking"
29375,42,male,"fashion,music"
29376,29,male,"fashion,cooking,travel"
29377,43,male,"tech,travel"
29378,60,male,"tech,sports"
29379,21,female,sports
29380,50,male,tech
29381,68,male,"cooking,sports,art"
29382,36,female,"music,gaming"
29383,60,male,"books,fashion"
29384,43,female,cars
29385,32,male,"music,gaming,books"
29386,54,male,"gaming,art,tech"
29387,64,female,"tech,fashion"
29388,48,male,"books,sports,art"
29389,60,female,"cars,gaming,tech"
29390,41,male,"fashion,art"
29391,42,male,"cooking,tech,travel"
29392,22,male,"gaming,music,cars"
29393,38,male,gaming
29394,64,female,"tech,gaming,fashion"
29395,35,female,"cooking,gaming"
29396,68,male,"gaming,travel"
29397,48,male,"art,sports,tech"
29398,20,female,cooking
29399,41,male,"cars,art,sports"
29400,38,female,"gaming,music"
29401,34,male,"fashion,tech"
29402,54,male,fashion
29403,22,male,"travel,music,art"
29404,69,male,"art,cars,fashion"
29405,29,female,"books,art,fashion"
29406,58,male,"gaming,sports,books"
29407,60,male,cooking
29408,22,male,art
29409,41,male,"travel,sports,art"
29410,23,female,gaming
29411,45,female,gaming
29412,64,female,"cooking,gaming"
29413,35,female,"gaming,cooking"
29414,22,female,books
29415,22,male,"tech,cooking"
29416,54,male,"travel,art"
29417,67,female,books
29418,61,male,"fashion,books"
29419,39,male,"sports,fashion"
29420,39,male,travel
29421,45,female,tech
29422,35,male,tech
29423,19,male,"sports,gaming"
29424,54,male,fashion
29425,60,female,books
29426,23,male,"cooking,tech,sports"
29427,54,female,"tech,fashion"
29428,64,male,tech
29429,42,male,"music,sports,fashion"
29430,55,male,"gaming,books,sports"
29431,31,female,books
29432,55,female,"fashion,cars"
29433,38,female,"art,books,sports"
29434,46,female,"sports,gaming,cars"
29435,53,female,"travel,fashion"
29436,49,female,tech
29437,40,female,"books,gaming"
29438,69,female,cooking
29439,29,female,"books,tech"
29440,21,female,art
29441,48,male,"cooking,books,travel"
29442,69,female,"sports,books,cars"
29443,18,male,"gaming,sports,music"
29444,69,female,"music,sports"
29445,26,female,"fashion,sports"
29446,19,female,"gaming,tech"
29447,34,male,books
29448,28,female,"cars,cooking"
29449,45,female,"travel,fashion"
29450,28,female,"sports,books,fashion"
29451,60,male,"cooking,music,sports"
29452,18,female,"gaming,sports"
29453,22,female,"travel,cooking"
29454,57,male,travel
29455,59,female,"art,tech,cars"
29456,49,female,sports
29457,24,female,"fashion,music"
29458,26,female,"art,music"
29459,64,female,"books,fashion"
29460,60,female,"gaming,music,travel"
29461,23,male,"sports,books,fashion"
29462,27,male,gaming
29463,37,female,"cars,music"
29464,22,male,"cars,sports,travel"
29465,30,male,"art,travel"
29466,54,male,"tech,art"
29467,33,female,fashion
29468,66,male,travel
29469,63,male,"music,cooking,cars"
29470,45,male,"gaming,sports"
29471,57,male,"cooking,books"
29472,43,male,"travel,music"
29473,47,male,"sports,books"
29474,52,female,tech
29475,54,female,"gaming,music,art"
29476,59,female,cooking
29477,47,male,"fashion,books,gaming"
29478,43,female,"fashion,tech"
29479,20,male,fashion
29480,54,male,"tech,books,cars"
29481,51,female,"sports,cooking"
29482,48,female,"art,books,sports"
29483,31,male,cars
29484,22,male,"books,art,fashion"
29485,28,male,"books,gaming,travel"
29486,45,male,"sports,cooking"
29487,49,male,"art,gaming,cars"
29488,48,male,books
29489,32,female,gaming
29490,23,female,"books,travel,tech"
29491,69,male,music
29492,56,female,"sports,tech,cars"
29493,67,male,travel
29494,29,female,"music,sports"
29495,26,female,tech
29496,46,male,"travel,gaming,books"
29497,59,female,tech
29498,42,male,fashion
29499,61,male,"cars,cooking"
29500,66,male,travel
29501,19,female,"music,books,tech"
29502,47,female,"music,books"
29503,39,female,"cooking,music"
29504,62,male,"art,music"
29505,54,male,"cooking,cars,music"
29506,51,female,"cooking,cars"
29507,52,female,"books,sports,art"
29508,57,female,"fashion,music"
29509,48,male,music
29510,59,female,cooking
29511,52,male,art
29512,44,female,"sports,cars,gaming"
29513,40,female,"fashion,art"
29514,33,female,"cooking,cars"
29515,58,male,"cooking,gaming"
29516,31,male,music
29517,58,female,"art,travel"
29518,61,female,art
29519,54,female,"cars,books"
29520,62,male,sports
29521,62,male,"travel,sports"
29522,37,female,"fashion,sports"
29523,30,male,cooking
29524,25,male,fashion
29525,56,male,"cooking,fashion"
29526,23,female,"cooking,books"
29527,58,male,"cooking,books,sports"
29528,67,female,"gaming,tech,music"
29529,42,male,"books,music"
29530,39,female,books
29531,37,female,music
29532,30,male,art
29533,19,male,"music,gaming,fashion"
29534,50,male,"cars,sports"
29535,61,female,cars
29536,64,female,"sports,art"
29537,68,male,"sports,fashion,books"
29538,55,female,art
29539,58,male,"sports,books"
29540,39,female,tech
29541,29,male,gaming
29542,32,male,"art,books"
29543,25,male,travel
29544,27,male,"cars,gaming,sports"
29545,20,male,art
29546,28,female,"cooking,fashion,books"
29547,25,male,tech
29548,55,female,travel
29549,22,female,"fashion,cooking"
29550,40,male,"cars,art,books"
29551,19,female,cooking
29552,67,male,"fashion,art"
29553,40,female,"music,books"
29554,49,male,"cars,gaming"
29555,69,male,"tech,art"
29556,42,male,"cooking,music,travel"
29557,35,female,gaming
29558,36,female,"art,travel,sports"
29559,54,female,travel
29560,58,female,fashion
29561,47,female,"books,cooking,fashion"
29562,69,male,"fashion,gaming"
29563,36,male,travel
29564,48,female,music
29565,18,male,"sports,cooking"
29566,63,female,tech
29567,21,female,tech
29568,18,female,cooking
29569,26,male,books
29570,44,male,"sports,cars,art"
29571,53,male,"tech,fashion,cooking"
29572,47,female,"books,tech"
29573,43,male,cooking
29574,37,female,"books,sports,tech"
29575,37,male,"travel,sports,cooking"
29576,52,male,"gaming,sports,books"
29577,60,male,"sports,tech"
29578,66,female,"gaming,music,books"
29579,45,male,"tech,cars"
29580,49,female,"cooking,travel"
29581,43,female,"fashion,gaming"
29582,37,female,"art,books,gaming"
29583,54,male,"art,tech,music"
29584,46,male,"gaming,cars,music"
29585,55,male,"travel,cooking,art"
29586,46,female,fashion
29587,37,male,sports
29588,23,male,"gaming,books,sports"
29589,44,male,travel
29590,70,male,"cars,gaming,music"
29591,30,male,"art,fashion"
29592,42,female,"sports,travel"
29593,40,female,"gaming,music,travel"
29594,45,male,"cars,sports"
29595,62,female,sports
29596,20,female,"music,books,travel"
29597,34,male,fashion
29598,39,female,"gaming,cooking,fashion"
29599,20,male,"sports,travel"
29600,19,female,travel
29601,44,female,music
29602,33,male,gaming
29603,40,male,"books,travel"
29604,38,male,gaming
29605,62,male,"tech,cars,music"
29606,32,female,"cooking,tech"
29607,48,male,"travel,art,cooking"
29608,30,male,cars
29609,20,female,"travel,tech,fashion"
29610,55,male,"gaming,travel,books"
29611,65,female,books
29612,42,male,"tech,art,books"
29613,35,female,sports
29614,54,female,"art,tech,gaming"
29615,45,female,cooking
29616,57,female,"fashion,sports,books"
29617,29,male,"cooking,gaming"
29618,47,female,"sports,travel"
29619,46,male,"books,art"
29620,23,male,gaming
29621,25,male,gaming
29622,58,female,"travel,gaming"
29623,54,male,cars
29624,59,female,"music,travel"
29625,40,male,"tech,gaming,art"
29626,26,male,"gaming,sports,travel"
29627,54,female,"fashion,books"
29628,62,male,"music,cooking"
29629,42,female,gaming
29630,32,female,"sports,music,cars"
29631,38,female,"cars,music,tech"
29632,31,female,"tech,cars"
29633,21,female,"cars,fashion,art"
29634,62,male,"music,cars,art"
29635,41,female,cars
29636,55,male,"cars,cooking,travel"
29637,47,female,"sports,music"
29638,64,male,"books,tech"
29639,18,female,tech
29640,29,male,"fashion,art"
29641,41,male,books
29642,40,female,sports
29643,25,male,"music,sports,cooking"
29644,28,female,"music,sports"
29645,51,male,"sports,music,tech"
29646,28,female,"fashion,cooking,books"
29647,47,female,music
29648,44,male,"tech,books"
29649,61,male,"tech,music"
29650,31,female,"tech,cars"
29651,45,female,"books,fashion,music"
29652,37,female,"cars,music,travel"
29653,33,male,fashion
29654,23,female,music
29655,38,female,"cars,travel"
29656,57,male,"art,travel"
29657,36,male,books
29658,51,female,"sports,music"
29659,57,female,travel
29660,53,female,"gaming,travel"
29661,54,female,fashion
29662,66,male,"cooking,tech"
29663,39,male,sports
29664,57,male,"cars,travel,books"
29665,43,female,"fashion,travel,cooking"
29666,40,male,"books,gaming"
29667,36,female,cars
29668,44,male,travel
29669,60,female,"fashion,gaming"
29670,45,male,cooking
29671,33,female,"tech,sports,gaming"
29672,37,male,"gaming,art,cars"
29673,39,male,"music,art"
29674,66,female,"fashion,travel,gaming"
29675,34,female,"books,sports,gaming"
29676,36,female,gaming
29677,65,male,"music,cooking"
29678,32,female,gaming
29679,37,female,travel
29680,63,female,"art,sports,tech"
29681,34,female,"music,books"
29682,68,male,"books,gaming,art"
29683,22,male,"gaming,fashion"
29684,68,female,"books,tech"
29685,37,male,fashion
29686,57,male,"cooking,travel"
29687,25,male,"tech,books"
29688,43,female,tech
29689,54,male,books
29690,56,male,"tech,travel,art"
29691,55,male,"cooking,books,tech"
29692,33,female,"tech,gaming"
29693,66,female,music
29694,56,male,fashion
29695,33,female,"books,cooking,sports"
29696,63,female,fashion
29697,34,female,"art,books,tech"
29698,35,female,"travel,fashion"
29699,55,female,cooking
29700,46,male,"cooking,cars"
29701,36,female,sports
29702,32,female,art
29703,54,female,cars
29704,35,male,art
29705,44,male,fashion
29706,34,male,books
29707,19,male,sports
29708,51,female,"cooking,books"
29709,66,male,fashion
29710,61,male,"cars,art,gaming"
29711,60,male,tech
29712,62,female,"cooking,cars"
29713,53,male,"art,cars"
29714,28,female,"cars,music"
29715,27,female,"tech,fashion"
29716,32,male,"gaming,tech"
29717,21,male,gaming
29718,55,female,"sports,art,cooking"
29719,39,female,travel
29720,50,male,"cooking,music,travel"
29721,44,female,cooking
29722,26,female,"fashion,cars"
29723,56,male,travel
29724,64,male,"cooking,music"
29725,48,male,tech
29726,64,female,"books,tech,sports"
29727,31,male,"art,tech,cooking"
29728,54,male,"cooking,sports,tech"
29729,60,male,"travel,fashion,cooking"
29730,70,female,"art,tech"
29731,52,female,"music,sports,fashion"
29732,59,female,"art,gaming,cars"
29733,67,female,travel
29734,51,female,"gaming,sports"
29735,55,male,"fashion,travel"
29736,35,female,"fashion,travel,gaming"
29737,24,male,cooking
29738,33,female,gaming
29739,28,female,"cars,sports,music"
29740,24,male,"travel,tech,sports"
29741,18,female,"art,music"
29742,66,male,music
29743,54,male,"books,sports"
29744,46,male,cars
29745,26,female,travel
29746,21,female,tech
29747,62,female,"books,fashion,cars"
29748,29,female,cooking
29749,25,male,fashion
29750,48,female,"sports,art"
29751,66,female,"tech,cars,fashion"
29752,20,female,fashion
29753,48,male,"art,cooking,tech"
29754,38,female,"gaming,fashion,art"
29755,37,male,"tech,sports"
29756,51,female,"fashion,books"
29757,40,female,"music,cooking,fashion"
29758,30,male,fashion
29759,36,female,"tech,art"
29760,58,female,gaming
29761,63,male,cooking
29762,68,female,"cars,sports,gaming"
29763,44,male,"sports,books"
29764,41,male,cooking
29765,39,male,"music,travel"
29766,48,male,"art,fashion"
29767,69,male,"travel,cooking"
29768,55,female,"tech,fashion,cooking"
29769,26,female,"books,music"
29770,67,male,gaming
29771,26,female,sports
29772,20,male,"travel,gaming,books"
29773,33,male,"travel,music"
29774,18,male,"fashion,cars"
29775,20,male,travel
29776,37,female,cars
29777,35,female,fashion
29778,54,male,fashion
29779,45,male,"books,travel,fashion"
29780,37,female,"sports,travel"
29781,42,female,"tech,travel,music"
29782,22,female,"cars,tech"
29783,27,female,"cooking,cars,books"
29784,64,male,"books,art"
29785,57,male,"travel,art,cooking"
29786,32,female,books
29787,54,female,"gaming,music"
29788,21,female,tech
29789,70,male,music
29790,19,female,"cooking,tech"
29791,27,male,"gaming,sports,art"
29792,65,female,"gaming,art,music"
29793,40,female,"fashion,cars"
29794,24,male,"music,art"
29795,26,female,"sports,gaming,cars"
29796,67,female,"fashion,books"
29797,25,female,"cooking,sports"
29798,31,male,"art,fashion,travel"
29799,64,female,"travel,books"
29800,47,male,"gaming,tech"
29801,39,male,"fashion,books,sports"
29802,43,male,"tech,cars"
29803,40,male,"books,fashion,sports"
29804,51,female,sports
29805,63,male,music
29806,56,female,"cooking,sports,gaming"
29807,43,female,"music,sports"
29808,30,female,tech
29809,39,male,travel
29810,55,female,"cooking,art,travel"
29811,39,male,"cooking,travel,sports"
29812,58,female,"cooking,art,cars"
29813,61,female,"cars,music,travel"
29814,48,female,"books,music"
29815,18,male,"art,gaming,fashion"
29816,53,male,"books,cooking,music"
29817,45,female,"cars,art,tech"
29818,69,female,"travel,fashion,art"
29819,23,female,"books,travel,art"
29820,54,male,"cooking,art"
29821,57,female,gaming
29822,31,female,sports
29823,22,male,fashion
29824,34,male,"sports,books,gaming"
29825,63,male,"sports,travel,music"
29826,41,male,"cars,gaming"
29827,53,male,"travel,sports,cars"
29828,37,male,cars
29829,30,female,"art,cooking,tech"
29830,34,male,sports
29831,62,female,"music,cooking"
29832,38,male,"sports,tech"
29833,43,male,music
29834,42,female,"sports,art"
29835,32,female,"books,music"
29836,23,male,tech
29837,22,male,"travel,fashion"
29838,32,female,cars
29839,52,female,"music,sports,cooking"
29840,53,female,travel
29841,41,male,tech
29842,21,male,"art,books"
29843,31,female,gaming
29844,36,male,music
29845,29,male,"books,tech,fashion"
29846,30,male,"sports,tech"
29847,44,female,gaming
29848,28,female,"art,travel,tech"
29849,60,female,"books,cooking,gaming"
29850,65,male,"art,tech"
29851,26,male,"gaming,cars"
29852,20,male,art
29853,33,male,cars
29854,30,male,"cooking,art,books"
29855,37,male,"tech,gaming"
29856,47,male,"sports,books"
29857,36,female,"sports,travel,fashion"
29858,29,male,"cooking,travel"
29859,34,male,gaming
29860,44,male,fashion
29861,31,male,"fashion,art"
29862,59,female,"music,cooking"
29863,24,male,music
29864,19,female,books
29865,37,male,books
29866,32,male,"gaming,tech,art"
29867,60,male,"gaming,cars,tech"
29868,46,male,"travel,music,books"
29869,63,male,"travel,art"
29870,55,male,"fashion,travel"
29871,44,female,"music,gaming"
29872,50,male,books
29873,65,female,"tech,music"
29874,62,male,"art,tech"
29875,61,male,"cooking,sports,books"
29876,69,female,art
29877,60,female,fashion
29878,43,male,"travel,cars,sports"
29879,68,male,art
29880,70,female,art
29881,52,male,"cooking,gaming,fashion"
29882,19,male,"fashion,music,cars"
29883,20,male,"sports,cooking"
29884,53,female,"art,gaming"
29885,68,female,"books,cooking"
29886,59,female,"tech,cars"
29887,38,male,"gaming,books"
29888,63,female,"books,cooking"
29889,63,male,"sports,music"
29890,27,male,travel
29891,54,female,fashion
29892,35,male,"sports,art"
29893,42,male,cars
29894,66,male,"sports,cars,books"
29895,55,male,art
29896,21,male,"travel,art"
29897,27,female,"sports,travel"
29898,69,male,"cooking,books,travel"
29899,59,female,"tech,fashion"
29900,23,male,"cooking,tech"
29901,59,male,"art,music"
29902,60,female,"books,art"
29903,49,female,"sports,art,tech"
29904,46,male,"art,fashion,sports"
29905,36,male,"music,gaming"
29906,22,female,"sports,art,gaming"
29907,47,male,tech
29908,34,male,cooking
29909,30,female,"music,cooking,books"
29910,20,female,"sports,tech"
29911,37,male,tech
29912,31,male,cooking
29913,38,male,"fashion,art"
29914,21,male,"tech,books,fashion"
29915,27,female,"gaming,books"
29916,32,male,"books,travel"
29917,52,female,music
29918,68,female,"cooking,gaming,cars"
29919,68,female,"travel,art,music"
29920,41,male,"fashion,books,music"
29921,21,female,music
29922,28,female,"tech,sports"
29923,28,male,"art,music,books"
29924,70,female,"books,travel"
29925,53,male,fashion
29926,57,female,travel
29927,35,male,books
29928,45,male,"travel,gaming"
29929,43,female,"travel,art"
29930,39,female,"sports,tech,music"
29931,29,female,fashion
29932,46,male,gaming
29933,66,male,sports
29934,39,male,"tech,gaming,music"
29935,64,male,"cooking,music,art"
29936,66,male,cars
29937,66,male,sports
29938,28,male,"travel,music"
29939,30,female,music
29940,30,male,cars
29941,26,female,"art,cooking"
29942,51,female,"cooking,gaming"
29943,27,female,travel
29944,57,male,"gaming,sports,travel"
29945,68,female,"cooking,music,cars"
29946,32,female,"art,music"
29947,18,female,music
29948,26,female,"cars,cooking,tech"
29949,19,male,"books,tech,cars"
29950,26,male,"books,fashion,music"
29951,39,male,"sports,gaming,tech"
29952,43,male,cars
29953,54,female,"music,books"
29954,24,male,"travel,music"
29955,31,female,"travel,books"
29956,31,female,"sports,books"
29957,18,female,tech
29958,32,female,"books,sports"
29959,19,male,travel
29960,32,female,art
29961,30,female,"sports,cars,tech"
29962,34,female,"fashion,travel"
29963,44,male,"books,cooking"
29964,47,female,fashion
29965,46,male,"tech,gaming"
29966,22,male,"music,sports,cooking"
29967,64,female,"cars,cooking"
29968,62,male,"travel,cooking,art"
29969,25,male,books
29970,60,male,"books,travel,cooking"
29971,45,male,"gaming,sports,fashion"
29972,68,female,"art,books,music"
29973,47,male,art
29974,41,male,"fashion,travel"
29975,70,female,"travel,music,art"
29976,18,male,"tech,music,fashion"
29977,46,female,"travel,books"
29978,45,male,"art,music"
29979,27,female,cars
29980,67,female,"sports,travel"
29981,48,male,travel
29982,57,male,gaming
29983,57,female,"fashion,tech,gaming"
29984,40,male,"music,travel,cooking"
29985,66,male,"art,cooking"
29986,70,male,gaming
29987,38,male,"sports,art"
29988,33,female,"tech,travel"
29989,65,male,gaming
29990,21,male,"cooking,tech,gaming"
29991,29,male,fashion
29992,35,male,cooking
29993,59,male,"fashion,cars"
29994,41,male,"cooking,sports"
29995,31,female,"art,gaming,travel"
29996,21,male,books
29997,23,male,travel
29998,29,male,cars
29999,32,female,"music,sports,books"
30000,65,male,"tech,art"
30001,55,male,"travel,sports"
30002,53,male,art
30003,67,male,"gaming,cars,sports"
30004,34,female,"books,music,sports"
30005,70,male,"music,sports"
30006,49,male,gaming
30007,28,female,"sports,gaming"
30008,33,female,"sports,gaming"
30009,19,male,"tech,sports,cooking"
30010,31,female,"cars,travel"
30011,35,male,"books,art"
30012,63,male,"cars,fashion"
30013,68,male,"travel,gaming"
30014,26,male,tech
30015,20,female,"cars,travel,fashion"
30016,26,male,"sports,fashion"
30017,52,male,"sports,cooking,art"
30018,36,female,"cars,music,tech"
30019,47,female,"cooking,gaming,art"
30020,22,male,"tech,books"
30021,69,female,"music,travel"
30022,55,male,"gaming,tech"
30023,69,female,books
30024,65,male,"tech,gaming,music"
30025,69,female,"sports,cooking"
30026,67,male,"fashion,art"
30027,19,male,"art,fashion,cooking"
30028,23,female,"cooking,art,tech"
30029,47,male,"sports,travel"
30030,63,female,"gaming,tech"
30031,28,female,sports
30032,28,male,"music,tech,sports"
30033,60,male,travel
30034,69,female,"music,travel,gaming"
30035,26,female,"travel,sports,fashion"
30036,36,male,"music,cars"
30037,21,male,"tech,sports,books"
30038,41,female,"sports,music"
30039,21,female,"tech,cooking,sports"
30040,46,female,"gaming,music"
30041,70,female,"cars,tech,sports"
30042,64,male,"gaming,travel"
30043,44,female,tech
30044,34,male,"art,sports,cooking"
30045,60,female,"sports,art"
30046,52,female,"fashion,travel"
30047,47,male,"travel,gaming"
30048,64,male,"tech,books,cooking"
30049,67,female,"cooking,gaming,cars"
30050,24,female,gaming
30051,48,female,"fashion,sports"
30052,59,male,"sports,books"
30053,58,male,travel
30054,62,male,"tech,music,gaming"
30055,49,female,"cooking,fashion,travel"
30056,38,male,"cars,music"
30057,70,female,"art,fashion,gaming"
30058,34,female,"music,fashion"
30059,44,female,cooking
30060,24,female,"travel,cooking"
30061,57,female,gaming
30062,68,female,cooking
30063,56,female,"art,tech,cooking"
30064,29,male,gaming
30065,34,female,art
30066,21,female,travel
30067,42,male,"fashion,gaming"
30068,41,male,fashion
30069,58,female,"books,cars"
30070,52,female,"travel,cooking,tech"
30071,32,female,sports
30072,52,male,cars
30073,46,male,"sports,fashion"
30074,27,male,"gaming,music,fashion"
30075,68,male,"fashion,music,tech"
30076,61,female,travel
30077,48,female,"fashion,music,cars"
30078,58,female,"travel,sports"
30079,27,male,"art,fashion,gaming"
30080,39,male,travel
30081,50,female,"tech,sports"
30082,22,female,"music,sports"
30083,29,male,books
30084,27,female,"art,sports"
30085,38,male,"tech,books"
30086,56,male,books
30087,20,male,"music,cooking,tech"
30088,69,female,"travel,cooking,sports"
30089,55,male,"music,art,travel"
30090,68,female,"gaming,music,cars"
30091,62,male,tech
30092,39,male,"music,fashion"
30093,42,male,"tech,cars,sports"
30094,43,female,fashion
30095,66,female,"travel,cooking,sports"
30096,52,female,"cooking,tech,books"
30097,36,male,"gaming,sports,travel"
30098,63,male,gaming
30099,34,female,"gaming,music,sports"
30100,50,male,"fashion,art"
30101,64,male,"music,fashion,books"
30102,65,female,gaming
30103,27,female,"travel,gaming"
30104,33,male,gaming
30105,49,female,gaming
30106,33,female,"art,cooking,cars"
30107,58,male,books
30108,30,female,"tech,fashion,gaming"
30109,46,male,"sports,cars,cooking"
30110,54,female,"art,tech"
30111,67,male,"gaming,books,tech"
30112,22,male,fashion
30113,68,male,cooking
30114,29,male,fashion
30115,24,female,travel
30116,26,male,fashion
30117,23,female,"sports,art,cooking"
30118,23,female,gaming
30119,21,male,"gaming,cooking,tech"
30120,25,male,"cars,travel"
30121,51,female,art
30122,47,male,"gaming,fashion"
30123,50,female,"travel,gaming"
30124,20,male,"books,music"
30125,33,male,cooking
30126,62,female,"tech,art"
30127,40,female,"fashion,books,tech"
30128,62,female,music
30129,53,male,art
30130,44,male,art
30131,69,female,"fashion,sports,cooking"
30132,65,female,"cooking,cars,music"
30133,57,female,"sports,travel,fashion"
30134,21,male,cars
30135,60,female,"tech,sports,fashion"
30136,22,male,"books,music"
30137,47,male,"cars,cooking,tech"
30138,21,female,"music,tech"
30139,70,female,"fashion,gaming"
30140,49,female,"fashion,gaming"
30141,36,female,"music,travel"
30142,62,female,"gaming,cars"
30143,20,female,"art,books"
30144,69,male,"art,travel,tech"
30145,58,male,"tech,cars,music"
30146,32,female,"books,sports"
30147,56,male,"cars,tech,sports"
30148,27,female,"fashion,gaming"
30149,40,female,"art,cars"
30150,24,male,"cooking,sports"
30151,55,male,"books,travel"
30152,57,male,"cooking,music,books"
30153,57,male,travel
30154,34,female,"cooking,art"
30155,62,female,books
30156,40,male,gaming
30157,29,female,"cooking,travel,gaming"
30158,56,female,"cooking,music"
30159,38,female,"gaming,tech"
30160,65,male,"tech,cars"
30161,66,male,"sports,travel,tech"
30162,25,male,art
30163,49,female,"fashion,cooking,gaming"
30164,24,female,"cooking,fashion,gaming"
30165,29,female,music
30166,29,female,"gaming,cars"
30167,27,female,"books,music"
30168,49,female,"art,gaming"
30169,42,female,"travel,books"
30170,65,male,books
30171,34,female,"fashion,music"
30172,33,male,cooking
30173,32,female,books
30174,53,female,"sports,fashion,cooking"
30175,47,male,cooking
30176,29,female,"books,cars,tech"
30177,28,male,"cars,travel,sports"
30178,19,female,"tech,music,art"
30179,41,male,"books,art"
30180,36,female,fashion
30181,27,female,"cooking,fashion"
30182,27,male,"art,fashion"
30183,25,female,cooking
30184,42,female,"travel,cars"
30185,29,male,books
30186,42,male,"travel,books"
30187,61,male,"music,art"
30188,38,male,"cars,fashion,gaming"
30189,61,male,"cars,fashion,cooking"
30190,69,male,"gaming,art,books"
30191,34,female,"tech,gaming"
30192,55,male,fashion
30193,59,female,sports
30194,42,female,"sports,art"
30195,30,female,"gaming,music,cooking"
30196,30,male,travel
30197,65,female,"books,travel,cooking"
30198,65,male,books
30199,18,female,"travel,art"
30200,62,male,cars
30201,52,female,music
30202,70,female,"sports,cooking"
30203,30,female,"cars,music"
30204,30,female,"art,gaming"
30205,36,female,"cars,fashion"
30206,36,female,fashion
30207,37,male,"cooking,cars"
30208,46,female,books
30209,19,female,"books,sports"
30210,37,male,tech
30211,50,female,cars
30212,51,female,"music,travel,books"
30213,49,male,"art,tech"
30214,50,male,gaming
30215,56,female,fashion
30216,55,male,"art,cars"
30217,39,male,"books,cars"
30218,18,female,"sports,music,fashion"
30219,35,male,"tech,books,travel"
30220,47,female,books
30221,19,female,fashion
30222,69,male,"cooking,gaming,art"
30223,28,female,"tech,music,cars"
30224,18,male,"art,fashion,cars"
30225,41,male,"cars,tech,fashion"
30226,57,male,"art,books"
30227,61,female,"cars,books,tech"
30228,42,female,"fashion,art,cars"
30229,67,male,"cooking,art,gaming"
30230,50,female,"gaming,music,tech"
30231,61,male,music
30232,40,male,"books,fashion"
30233,22,female,"music,art,gaming"
30234,57,male,"gaming,books,tech"
30235,67,male,music
30236,38,female,"cars,books,art"
30237,30,female,music
30238,68,female,fashion
30239,61,female,"cooking,cars"
30240,46,male,"gaming,books,music"
30241,49,female,books
30242,34,male,sports
30243,57,female,books
30244,62,male,"music,books"
30245,29,male,"cars,art"
30246,43,female,"books,tech,gaming"
30247,45,female,"gaming,travel"
30248,58,female,"cars,travel,music"
30249,60,male,travel
30250,31,female,"sports,cooking"
30251,28,male,"gaming,cooking"
30252,56,female,"music,art,cars"
30253,65,female,"art,travel,books"
30254,38,female,"books,travel"
30255,44,male,"sports,travel,tech"
30256,32,male,"gaming,cars,tech"
30257,35,male,cooking
30258,29,male,tech
30259,46,female,gaming
30260,49,female,"books,gaming"
30261,48,female,"gaming,cars,books"
30262,38,female,sports
30263,68,male,tech
30264,28,female,"tech,fashion"
30265,28,male,travel
30266,40,female,tech
30267,54,female,"cooking,books"
30268,27,female,"fashion,cars,sports"
30269,19,male,"tech,fashion,cooking"
30270,44,female,"tech,cars"
30271,23,male,"tech,gaming,sports"
30272,43,male,"travel,fashion"
30273,40,female,"tech,music,sports"
30274,52,female,cars
30275,23,female,"books,travel,sports"
30276,27,male,"travel,cars"
30277,69,female,cooking
30278,56,male,"travel,cooking"
30279,26,female,"cooking,gaming"
30280,19,male,"cars,music,gaming"
30281,59,male,"art,gaming"
30282,41,male,"cars,cooking"
30283,54,male,travel
30284,64,male,"tech,music,sports"
30285,28,female,art
30286,27,male,"books,cars"
30287,55,female,"tech,cooking"
30288,36,female,"fashion,art,gaming"
30289,25,female,"cars,books,travel"
30290,22,female,"gaming,travel,sports"
30291,38,female,fashion
30292,67,female,cars
30293,44,female,"cooking,tech"
30294,31,female,gaming
30295,20,male,"sports,fashion"
30296,27,male,"sports,music,fashion"
30297,55,female,"cars,books,sports"
30298,38,male,art
30299,38,male,"gaming,travel"
30300,66,female,"gaming,music,cars"
30301,60,female,"sports,art"
30302,62,female,sports
30303,55,female,sports
30304,43,female,art
30305,32,male,"cars,cooking,fashion"
30306,45,male,art
30307,33,male,tech
30308,47,male,"cooking,gaming"
30309,60,female,"tech,cars"
30310,64,female,"gaming,cars"
30311,69,male,"music,travel"
30312,27,male,"cooking,books"
30313,59,female,tech
30314,44,male,"cooking,gaming,travel"
30315,29,male,"music,cooking"
30316,70,female,"cooking,music"
30317,57,female,"cooking,art"
30318,64,female,"tech,art,fashion"
30319,36,male,fashion
30320,60,female,"travel,books"
30321,66,male,"fashion,books"
30322,29,male,"gaming,books"
30323,20,female,art
30324,45,female,"art,cooking"
30325,42,male,"travel,sports,music"
30326,22,female,sports
30327,39,male,"music,gaming,sports"
30328,60,male,gaming
30329,34,male,"travel,books,gaming"
30330,57,female,"books,gaming,sports"
30331,50,female,"cars,art"
30332,19,female,gaming
30333,59,female,"art,tech"
30334,60,female,"cooking,tech"
30335,53,female,"sports,music,gaming"
30336,39,female,"books,music,gaming"
