user_id,product_id,target
25650,B086BJ1FW3,0
56305,B0CCNBVKM1,0
72313,1945323280,0
69380,B07FTH5GR4,1
16091,B07ZC326J4,1
94362,B09M6KCX1S,0
13435,B0017Z1T7A,0
97358,B0C3H2L3WQ,0
4869,B09VNKY4M4,0
83229,B001HQACCW,0
82813,B0741SYMHT,1
71228,B09RPBVTV6,1
82812,B01LMZZFWO,1
75991,B004XONSSK,0
49402,B07MFM9NGS,0
78228,B00WNYKPTM,1
25818,B09LWN92Y2,0
23136,B09BBMSH9X,0
80846,B0C7ZR1P5W,1
51723,B07P9VMWXP,1
94321,B003QTWV36,0
82730,B01AGSVKGS,0
11558,B0CBBK1P1Z,0
57720,B0983S3GW6,0
58233,B08N5ZTGXK,0
58084,B07KG6HS27,0
63197,B07XVFZP1F,0
8862,B08KW2HL73,1
85467,B075CZ2P1C,0
56388,B07X3WJHGF,0
75257,B07SX9ZV4Q,0
4326,B07MP6VTL7,0
63689,B083N3PXYT,1
55636,B0C66DPKF7,0
18388,B084VVLQBR,1
92955,B07KS5TBHG,1
36655,B0BBXDBQXJ,0
65287,B00U2WG2JY,0
14245,B06WD7FZV4,0
79385,B07C238GN2,0
53590,B07G4B58LV,1
18512,B09339QVV4,0
52458,B0C15QHSK6,0
61939,B0C9LY3FXN,1
52817,B0BM5LN4BB,0
45645,B0BMPC9D78,0
52002,B0974Z5SMH,0
42311,B09TG7N75G,1
18334,B0C537NL4V,0
92657,B089CNKS6S,0
66601,B07L9WW9W8,0
46519,B07SBG84C8,0
1087,B0BYSQ3FCL,0
77176,B0CB12G7H3,0
90016,B09JWRFLVS,1
91393,B0B28XXQGT,0
41028,B074PWW8KR,0
8493,B0C18C6F2Z,0
40693,B09WYNN8YS,0
97995,B0BC9LYZ5X,0
79608,B07CSLG1D3,0
29581,B00NHR6S22,0
42152,B0C85BNGNK,0
38493,B0BYJ61Y6B,0
13151,B09BBWHD5Y,1
94582,B015XJFL2O,0
58279,B0C13RXNGH,1
21064,B0CDBPK2SZ,0
40302,B00PRPQCJG,0
11086,B0B24RXXDJ,0
31057,B0C8JF6YJ3,1
65114,B08P15R8HG,0
47621,B087YSTFMD,0
62424,B0977F63ZT,0
80151,B074JKZXLB,0
90817,B08LK4F7WR,0
31882,B0BGQPCCVZ,0
41836,B0C5QK8DL1,0
31500,B098KK6597,0
77901,B08XWT2V2B,0
56996,B08DNL3DTR,0
9224,B0C89C1LV8,0
4913,B007Y7GD4Y,0
839,B0B6TZQ4BY,1
80199,B0973GRVH6,0
45611,B00IO4IFHO,0
45403,B09QGL63PB,1
76733,B07TLD2M52,1
18829,B074ZZ934F,1
46652,B07RTLGS6C,0
27804,B00QEY3R3S,1
39808,B0B28VWL9Y,0
40520,B09PQJ7688,0
24843,B0BTTZPJPR,0
74949,B01CUJMUWO,0
11193,B0B8MPRGWG,0
78604,B08K8DNVB4,0
6789,B0B6197RTV,0
41528,B0BD5HQMJQ,0
76973,B0C434Q1WS,0
45774,B002CMYVLI,0
57063,B0C5L6TJMY,1
8542,B0CCHW7YRG,0
27351,B074ZHXF48,0
85301,B07MBTDC51,0
68013,B09NBRXFGL,1
92397,B01LWV0VEC,0
8369,B000BD8L70,0
3260,B09FM3CQ47,0
78792,B0BWY82HSS,0
19041,B0B97K2M7P,0
17346,B071YQB71Y,0
68085,B0C41372V7,0
76073,B084KCY59R,0
66233,B07MKHHVNT,0
30746,B0B7FLWFFV,0
24523,B0B1PK2L8F,0
47267,B09YN7VYBB,1
47078,B0B9ZSB87H,0
6841,B08WNLH1C8,0
97524,B08XWFZM8L,0
19631,B0CBKVDJPX,0
34430,B004WKHZNE,0
69245,B099SHMM9Y,0
34531,B08GC4DG32,0
8908,B002ASVYKA,0
35697,B01LAO7AXY,0
31695,B071NSQPG1,0
56082,B0BXZZSL9S,0
60170,B081BT6T4V,0
24478,B0768VK286,0
6743,B0B56TWQH8,0
59947,B00JGOEDDG,0
4841,B0C184YWKJ,0
20078,B06XNSLWQW,1
95258,B073X6JC1W,0
51446,B07DC4L8N8,0
40467,B0B18LLKFY,0
14165,B0BPLKMC8L,1
12765,B0B3DMSCN8,0
88184,B07KPSXJDK,0
6899,B08RSJ37PY,0
49149,B0B3M94MJ7,0
7248,B0C5NWKGKD,0
45732,B09JFZ511P,1
67021,B01HMZBDG0,0
91257,B000LNLQ4A,0
63531,B08CXK12NX,0
27887,B09CL2TVB3,0
32592,B0C7C4JMKJ,1
78885,B00MHZFGH8,0
29590,B0BFPCS6B6,1
74312,B07QHG1KQ3,1
24995,B0BHWGXK78,0
10833,B08JCF42VP,0
50805,B096DNR78P,0
3527,B0BYRVF712,0
35651,B0B6G6T5FW,1
40434,B0778H3L48,1
85501,B0C2328S9S,1
13201,B09YRBNJDR,0
76139,B0B1M9ZCFN,1
84940,B08SBJ7ZNJ,0
17519,B0CB7WPDTW,0
25186,B000CCJ12Y,0
14296,B001C1NMO2,0
32680,B00PXTA3IM,0
70418,B09TXQCN7B,1
34495,B07G5SD5G5,0
32754,B09LQXJYFQ,0
1713,B07PDD52Q8,0
28426,B082BFNMK1,0
23682,B0BW2NSN8W,0
82979,B01947MMNC,0
54637,B08MCXB8HB,0
72413,B0BLSMH9CV,0
69662,B07V3G6CXL,0
43734,B09ZQB5G2D,1
6504,B0B1ZFQZJV,0
75468,B09PFB126J,1
91692,B0C26B5HT5,0
42943,B09XJ5CTYX,0
6965,B082QVJ87W,0
35332,B08CTDRTQK,0
90214,B009AX2O5W,0
13964,B0BWJZK5DK,0
63031,B09P88TPCQ,0
93379,B07DPBM9D1,0
94895,B07BHLCFJG,0
69535,B00NBB5AUK,0
15003,B09GWJKKN1,0
83179,B0CDCN29Z3,0
35534,B078SFLTJQ,0
78201,B073DG1L8J,0
33101,B09HN4GPN4,0
4658,B001TZ9GNM,0
53304,B0971GV6HM,0
18547,B09GTWYLRY,0
70298,B09TH37CB9,0
41118,B07HDTGYPR,0
83073,B09Y8VXBMD,1
65049,B0009PUTK2,0
79232,B09PQFH3XN,0
81040,B0BFQYDQZ9,1
86863,B0B64F1DRW,1
17404,B08YK8DD8K,0
73538,B073PB7P8J,0
23725,B000OYQ6GE,0
35308,B01KAHHHDK,0
80466,B09D7SR8BQ,1
84952,B07HT8F1GN,1
50454,B07RLDZZ4M,0
30632,B0BZQJ3MZM,0
43929,B074RZDZT1,0
86404,B00C0Z1YVW,0
26315,B09RX1NFWR,0
10757,B084Z4CB65,1
88809,B001B599D2,0
14901,B0BCQJWZ8B,0
632,B0CBS5XTJV,0
37950,B0BX9YJ4KP,1
40203,B0C1HLZ92Q,0
75713,B07L8Y1RNX,0
98062,B01MQIYRSM,0
81343,B0BFJDD88P,0
49842,B0CCDC9GGW,0
53388,B084PHQ599,0
22304,B01LZTH26X,0
44712,B07JBKP37P,0
35831,B0BJ2HHXJH,0
28242,B0BJQ4HJCY,0
41169,B0C3J2K6CW,1
69170,B09DRVQ5B9,1
35897,B00HVLUR54,0
25600,B005ZGLGF2,0
75328,B081ZDNDDN,0
97761,B00X358NM6,1
44768,B0BLMF3S2C,0
74939,B0B8NLDK2Y,0
66426,B08J874BCD,0
34412,B00FQ8OGMY,0
11316,B017DQ9GC6,1
41453,B007KAKLAC,0
10215,B0CC336Q8T,0
86839,B08TTYPTYD,0
48383,B011HCCRAK,0
56622,B09TT6JC3H,1
32913,B071L8LBKV,1
55827,B00BJ6X9XE,0
6286,B0797DCWF7,0
33020,B085MVRX8W,0
39884,B0B771YYWG,0
32172,B0B5WDS954,0
45816,B09KKY2C9X,1
47109,B0BZ42GZD7,0
36188,B0B6W3HQBT,0
14310,B0CFFMH9TB,0
39163,B0BZL9J6K2,0
62133,B000N797YU,1
55766,B0BG84DV7V,1
94875,B072KH5MR5,1
35014,B0B8TKTYMY,0
66432,B0823TLSZX,1
756,B08M19KRWV,1
49066,B0C2VKFJXL,0
86113,B077XNW2B8,0
13326,B0859MT6HC,0
12929,B0052PGPFM,0
90515,B013H28LMG,1
69759,B07PLTFNN1,0
27877,B012BUQGTU,0
61211,B0B81J3BDM,0
55882,B09Y4G9Y5B,0
67825,B06XS2Q6H1,0
31621,B0C4T6L44Z,0
8990,B07BLPFGDC,0
40755,B013REF5VE,1
61395,B0B5XLMQC1,0
85478,B0B7S1GSVY,0
79187,B00C0ODG3M,0
2292,B0BDFPS1F8,0
50485,B0BYCRS25T,1
421,B06XV9CVJJ,1
899,B09BFDH232,0
34304,B0B7RZQ3HY,0
16303,B08CGVRK9G,0
67060,B0C33CC7YY,0
62837,B01BLS6SQ4,0
3739,B07QVCK7MF,0
49495,B09WDTG6BS,0
18181,B002YLYGC6,1
27097,B008GX5K76,0
55932,B00F30OOI6,0
7767,B0899C1S6H,0
19156,B00GXESOHI,0
5878,B0C9MJCXV9,0
34127,B091XV12XH,0
27636,B0B1TPCDMW,0
21536,B0BZ3G1CKT,0
86102,B0BY7175J8,0
27005,B0C9TZRMC8,0
99806,B09MJCLZ2F,0
73838,B00DE87SIC,0
40007,B0CDC5Y79L,0
88742,B0C61WP4XD,0
80554,B0B1PMPST5,0
19015,B0C58QPQ4R,0
49788,B09NMYZV4X,0
79963,B09P1JC7BM,0
60083,B0B39K6CMS,0
1452,B0834YT1L4,1
85817,B0BKG5S39L,0
50693,B00LORGM28,1
9026,B08LZPWDZV,0
11668,B0BV6PPBBQ,0
55036,B0BW8LRP9L,0
84006,B08F2WPWLC,0
37819,B0C4T3KNGF,0
5525,B07ST3DGWD,0
98629,B08GG4F1J9,0
24007,B0B47XH93M,1
34047,B01KYWRMA4,0
60621,B000N9MTW0,0
24593,B0BJ7BBKDN,0
41838,B0CDWCMV7D,0
73701,B085B48TRC,0
42735,B0BWL7YTVY,0
36534,B0751PLJN5,0
78183,B09PBCTFH3,0
60087,B08WX4B7ST,0
41247,B0BZK7ND8D,0
67252,B09KZS2Y9R,0
57101,B0BXPR36BF,0
56120,B01M2A4IK1,0
45490,B098SY7HDF,1
10524,B09V76MTQL,1
16728,B06XRKY85S,1
29426,B07J4YK1DK,0
91728,B0BKTC2Z6N,0
27554,B08B1CDVGK,0
34305,B09YYXTPZC,0
37650,B0C2HGFC9M,0
44014,B0C5VPMY9S,0
99333,B0CGLLPX7V,0
59516,B0B5QRKZC5,0
68994,B08YHNW1YG,1
55699,B09C1DFYXT,0
73653,B0CBPQDF1B,0
48713,B081H3GQWV,0
81692,B001ASVWNA,0
90342,B097PMV76J,0
44516,B08NQ1L36B,0
46134,B0BPY64XJ9,1
89166,B09DG8327W,0
55048,B009MOXPOS,0
56696,B09HL85KPX,0
83929,B00Q23WQTW,0
96321,B0B2JFH37C,0
33523,B08KHRYWPF,1
46916,B0BWCWPQ8X,0
54424,B09QT45V5C,1
6085,B08FY9ZRRW,0
5099,B0BHJH6VXB,0
21278,B07C5VZVKD,0
93814,B08JPH242M,0
44336,B089N7Q3K7,1
12653,B07JNBNNXV,0
29421,B0BN7HK7PS,1
72809,B00Z7MTUSY,0
12940,B07VH4DKY5,0
21532,B07DGP9RZ4,0
82302,B0C32LS53T,0
97850,B07WQNDXCJ,1
34614,B08ZN8W7J7,1
62234,B09D3KWHPL,0
4765,B0B519V9MX,0
80986,B006O2D5C8,0
57750,B0CBCLSTLP,0
4226,B08NJCMJMS,0
83738,B0C14BGFZ8,0
13163,B0CBS2GZFH,0
70351,B0039RV442,1
22924,B0CBQG99H6,0
46574,B07RFRRCGN,1
89192,B0CB75DXJT,1
94014,B07Q6PGHQZ,0
73746,B07T7KDF5B,1
44726,B0CDLWBK3D,1
59637,B0BFG3B4LW,1
92171,B0BJZ2PFCV,1
38442,B09NDJMQSK,1
59516,B01MU4VNGZ,0
57284,B093B11L6S,0
82576,B0BPJV44LN,1
23875,B0BCKDL4SJ,0
37249,B077T88SP1,0
76452,B0C995DXJG,1
80211,B08R9L1R6F,0
66694,B0C1YSXK8F,0
78605,B07RPXP1HW,1
91209,B01BEW7HGW,0
74578,B0C2PPT1RK,0
79522,B092QRD6CF,1
68762,B0CCNZ8WLY,0
84683,B0C8RNM9SG,0
82270,B0BM8JTCT3,1
89390,B09KFX35P5,0
15429,B0BF3Y6RXG,0
86434,B01N6BGHNS,0
86789,B07S64MWW4,1
37890,B0C4PR4R8H,0
14822,B09H2XD87V,0
42844,B08FF1D288,0
28541,B09MWBLP6X,1
26787,B071JLTDQF,1
62065,B09CDKVCR7,1
77744,B00TPGA59G,0
56949,B017KXN7DG,0
69867,B07RQCHBH5,0
97789,B0987GW6BX,1
11652,B08GXCQ2YW,1
8786,B08MTKMKVQ,0
90971,B074LS64V5,0
98898,B0BKSD99JP,0
80708,B0161RHTPY,0
27099,B0B66FY73C,0
96215,B0CH3FQD4J,0
38035,B07VWTFLRX,1
44554,B07ZYBYQZ9,0
8703,B00NENH0QM,1
26858,B0BWNKC9S9,0
18862,B08J3W7Z73,0
54310,B0C6LV7DX2,0
82528,B08BTXMHBS,0
43342,B00130388W,0
59162,B0BHL885L9,1
43482,B014AHI9OW,0
33535,B07X35XF95,1
34308,B098M17YM8,0
43703,B008KNKZ5O,0
22128,B0861X4N8F,0
71856,B08BPLL211,1
18213,B008M1WB7E,0
642,B0C7LH41CG,0
14089,B09GCS9Q9L,1
35722,B09M9X8NPW,0
94446,B089KB7FRF,0
41546,B0B6PDKPHQ,0
39582,B07H2Y3X1M,1
46960,B09LHKXCXX,0
1870,B07ZL2ZB92,0
88409,B08B1SCQRR,0
35751,B08TWQJQQH,0
90184,B0BB3BMZQ4,0
54348,B09TPXPM8Z,1
23938,B0B4PT4Z8F,0
39743,B07Q6H86WH,0
90714,B07CT4MHVS,0
91667,B005YUK89O,0
23371,B08TBRLWJ8,1
78605,B0BJZ2WPPJ,1
37911,B0BL7PH56L,1
70369,B0B4PQSYHV,0
92778,B09GLWJ922,1
48158,B09X9SVXT8,0
91658,B09W8R8N8Z,0
44227,B07KMR68GG,1
56690,B09KRJXD5V,0
2512,B08CC37LDZ,1
84872,B002GQ3SUA,1
19978,B0BDRC4212,0
50355,B08YKKHY4F,0
34035,B002L5IOCI,0
70373,B09FR2XG71,0
63992,B071ZSLMMS,0
79690,B008OMIVQQ,0
2007,B000C9WL4W,0
32354,B08SQC325S,0
13306,B0CG3NC1KB,0
9805,B00MBPBPUG,0
27948,B0B7MMT729,1
7193,B01NAH89US,0
45913,B0CCT95L3R,1
78455,B06XWPVSTS,1
51024,B08K7F9JSV,0
84826,B0C6F98CB2,0
62731,B08P45KC31,0
23603,B0BX6F24J9,1
11327,B08418JYZG,1
89739,B0BYN2C99R,0
31474,B019L861K4,1
26175,B00W3HSAEG,0
50175,B09WJFS672,0
54489,B0C5JYBLRJ,0
32955,B08NVYZGDM,1
30919,B00JNFAQDE,0
46765,B08DG4BDZC,0
65950,B08FBW5WF1,0
70699,B004U0DXBY,1
54035,B0BG6YM6FK,0
11392,B0CCL3GQ1D,1
27823,B07MB9PGFV,0
80596,B087V6TVPD,0
84153,B0C5HVBJ8K,0
90626,B08CC37LDZ,1
9972,B0113XUPGG,0
83964,B0BZTLFKZ2,0
92994,B00BSW69LI,0
11529,B0BG8Y4KGP,0
54882,B0CCY1QHF5,0
97897,B09Z7ZTC3K,1
24085,B09YDPVVVG,0
17783,B0C9WWGW9K,0
42616,B07P67WWTL,0
67046,B07QMDPHH4,0
24507,B0BSF98KG6,0
80261,B0CCRNM5NJ,0
33510,B000HHO9VM,0
46569,B09N6R6GK9,0
72061,B0BDXTY6HF,0
28994,B0833F8R74,0
87691,B0BDR8BQ4N,1
89571,B08BWPTD52,0
56783,B094MV4J9F,1
25727,B003YSL9LE,1
36817,B0BR9XQQLN,0
34248,B0B7DPDVJQ,0
1094,B07BWNH4Y9,0
1906,B01MU5NS3D,0
18579,B00EDQNA2W,0
24848,B0BM5343FS,0
15077,B08KZTQ8TJ,0
2165,B081MVHV9Q,0
79326,B0B2QTHX3T,0
54187,B00QW29WXQ,1
20027,B08PD9J4FT,1
53245,B0BGPDGYCP,0
37343,B08133YLZ7,0
54812,B09LZ6CLPB,0
63054,B0BQ69V5SF,0
62753,B0B6G8HK6D,1
62829,B0BZVH379M,0
24369,B07RZ3HGKH,0
53522,B0B4KTX4Y2,0
11665,B0B47HT6NK,0
17380,B015QI1G0S,0
73524,B00L3K7PI6,0
12404,B09QHTGX39,1
84015,B0BXWDWMK3,0
63433,B0B46LDQYB,0
50438,B08FQX6RNJ,0
79026,B0C9CJ7N62,0
70788,B0C53J9TCN,1
96305,B0C492LF32,0
16146,B07H28QNWB,0
27376,B005SQ20RC,1
42767,B0C7BGH1Y9,0
54884,B09P44ZV5C,0
20669,B008Y527PE,0
41077,B08YXJ2WWR,0
11093,B01N7N2OWY,0
49855,B0CCVL3318,1
48315,B099PYFJ3Y,1
24903,B08ZQW13YZ,0
59218,B09KC9M3BD,0
71718,B08DJ448QK,0
5674,B0897NF1JB,0
25065,B09C2MGHDT,0
29174,B09CPZRF6T,0
63261,B0B6ZNCDCY,1
6458,B0C1SLNBJJ,0
3214,B0CCHW11MY,1
30718,B01JLHXS9C,0
47532,B07YBHTS35,0
43327,B093PRQPNW,0
18258,B08G1W7G93,0
4613,B0BLVZK5ZK,1
25822,B09RK6TKBP,0
31788,B07R3JW489,0
19674,B0BVRSXQ9R,1
70903,B0BM6P34KT,0
8863,B07CB4N3XV,0
31601,B0BG1YX7DR,0
81271,B088PQW5DY,0
97177,B017N4TJ8E,0
31936,B001BS4F2Y,0
59996,B001DIG6D8,1
72260,B07NW6KJ1B,0
57359,B01LYT41E5,0
32226,B087B34CKV,1
72268,B09PDSLZ3K,1
77747,B010P8LQ86,0
99349,B0BV6QYHCR,0
39924,B0BF45Z1DB,0
66713,B0CB5RCYC3,0
35489,B07XKY56F2,1
52814,B0051AOIWA,0
50086,B098QGFHSF,1
88597,B0B4BDRLBQ,0
74191,B074HT8MG8,0
77019,B085VNLJ3T,0
18511,B004UBUX5C,1
77355,B09TR5NYS5,0
27327,B09XJ9HTMG,0
67859,B09DYMMPCB,0
84788,B09MR9RZ9Z,0
37956,B003GDIDMU,0
72052,B07VX78G7B,0
9891,B08MK4K9HQ,0
53768,B0BLWBQ97G,0
2772,B09XM8M2NX,0
171,B00NURJ84Y,0
36644,B08TBDXXMW,0
6921,B0B3J88QLB,0
22389,B00R8ZH0M6,1
77411,B0BVZBPTSF,0
85209,B09R2LHX1Y,1
68169,B09LZ8LD55,0
85179,B087CT5DCR,0
14612,B0BDTK4K6R,0
49515,B01NCNNU5I,1
89635,B0BHJ2YZRM,0
35784,B0C6F3DP38,0
68975,B08H8NW1GH,0
15029,B005Y4ZPUW,0
30494,B075DWPWC5,0
13601,B07ZWDTMKC,0
96489,B07NGSL5J5,0
87128,B08H5SN8T8,1
31838,B0C7G9P8P5,1
20806,B09FLHMQBB,0
95600,B01BHNGRIC,0
16014,B0B4DMJ8PC,1
70001,B07MFQHD43,0
10967,B019YL3G8I,0
64628,B0CGXM1LTV,0
15548,B0C1GSFH6V,0
36444,B0BV21Z2ZM,0
65593,B09YYDXBNX,0
13945,B0971MSM2J,1
81235,B082VYVV8T,0
13169,B08J3MQYR9,0
79160,B0034JERDU,1
44360,B01ASVDMLE,0
88357,B09TS3NVFC,0
12904,B09BVLL7ZW,0
10646,B081BBLN5F,0
6971,B0BCXDSZP9,0
5983,B0C2V8GTBH,0
97720,B007WU1HF8,1
44283,B0BRVPVKXW,0
52064,B004OFBYVG,1
77619,B0CGKLPTCD,1
35479,B00080LZVA,0
18427,B011M4QBX2,0
29859,B00BVX5SW0,0
50142,B0748KJVHG,1
59375,B07NYN923K,0
76417,B0CB2Z7VQH,0
82956,B09NVVQKF3,0
61412,B093BQ6BNM,0
60278,B0B92PQSGZ,0
80700,B09FK1GSXY,0
69703,B0017QT5UM,0
87752,B09NSB7X5L,0
45625,B0934PYLLW,1
99990,B01FCZ8I3I,0
220,B0CB5BPRVQ,0
24217,B0BXSNTNGR,0
12369,B00KTHU1QM,1
10306,B08YNR44TQ,0
22637,B0CBLXWTPC,0
12106,B08WHWL257,0
2741,B07S1BC2KH,0
40519,B0C74RLLV1,0
69800,B01HOY0OFK,0
19227,B0B2QXQN1X,0
28976,B09FM6HDVH,0
98389,B0C4M2XRHZ,0
11985,B005H38XQS,0
68938,B072QFK2XH,0
36276,B001MSS6CS,1
33859,B09Q8FFXVT,0
11704,B0B21B53DV,1
5739,B093PQPD6Z,1
50979,B00XLHEPAA,1
545,B097C5MD3B,0
13929,B0BZDWXFGN,0
52683,B0B9CC15W6,0
54233,B084YYWKN1,0
70579,B001EWFF58,0
4058,B083C31TYB,0
16578,B0C33QX1TT,0
68585,B0B9N6S6DN,0
70065,B006R9K724,0
79216,B0BTYCW53L,1
36804,B0BJPHF3QN,0
7308,B0BY91JFCJ,0
18637,B0CBTG6HKJ,0
60452,B07CT1B6BG,1
29156,B075FSFH6Y,0
25695,B0BR9Y2QS7,0
20017,B005NA31F8,0
76403,B09K3F85H4,0
86641,B0C3JD2THL,0
38607,B07DN5PMZZ,0
91860,B00S91FG8S,0
8949,B0BZVPB6M9,1
57525,B07DX3BJY6,0
51167,B00H46MEYS,0
69079,B07NJT69HW,0
57394,B0C531YXT4,1
71506,B00F5CK9X6,0
75493,B07BXBMN24,0
67319,B0BY4PSQ9M,0
98394,B0C9QPHVYJ,1
39941,B0BXPDQX9R,1
47997,B0BH5695FT,1
20832,B094F86ZRM,1
45412,B0C3TM6KHV,0
90827,B0B87QJW8S,1
56150,B0B8HCRM4Y,0
54997,B003OWMAJU,1
60082,B0BCJKP9SX,0
15582,B0BJ1KVFLX,1
64770,B07N3T42ZP,1
90278,B0B429SPMR,1
44250,B08Z8K7GW4,0
74281,B09X47DYTF,0
74669,B0C5QVSTQX,0
77292,B08J6Q7RHG,0
53646,B0BMPXG57Z,0
44443,B0CBC7TQRP,0
55186,B07JJKYMXW,0
93248,B09NMKXC11,1
79614,B079G7WC79,0
33837,B002HEMX66,1
67597,B081YFCKC9,1
56508,B0BR1P6MRY,0
25059,B08RJZDBCW,0
26759,B0C175WXD5,0
21110,B079G1V8FC,0
87221,B07S1XHXZ4,0
28429,B0BQHVNVC4,0
16237,B0C6V68BQ6,1
31516,B09F8XK4H1,0
71321,B09P2RY84M,0
1259,B0BJKJBDTP,1
965,B09PZLNLY7,1
55099,B0029EWCF6,0
96386,B09H6SK552,0
2084,B09RQ5DS6L,0
5555,B0BJ546CTK,0
96441,B0BJ7C1LPF,0
46131,B0C9JTPTJ2,0
4886,B00P273ISM,1
42587,B0BC28R2J4,0
89417,B0B8LZWT75,0
73876,B00G3LLOYQ,0
25285,B017FX1H5Q,0
8913,B083MQWHK5,0
14604,B0BZVHFJMB,0
68379,B099B5L173,0
69551,B0002APVT8,1
17444,B007MHOTCY,0
54351,B0C58NVF11,0
25409,B0C1RMPW79,0
88051,B0C7PXW18H,0
59693,B0C5Y1NL96,0
78346,B09CDFL8F3,0
89272,B07J6MG8GT,0
88251,B08KDDGZQV,0
81630,B0831TTK5P,0
35660,B08RYYBWCR,0
60574,B0BK1N5L43,0
11526,B0C9QBCBLQ,0
90461,B0B6Q62TH3,0
21477,B01M6TWSW1,0
61908,B07ZKNVC7N,0
69891,B0BD8P9F38,0
44299,B0BX98Z88J,0
21370,B079HSYXDV,1
70029,B002OH319O,0
97763,B092MMXC18,0
50523,B0BYST3YJG,0
77559,B0029JSGTM,0
13294,B0C4DD6ZVJ,0
14798,B097J39KJG,1
60464,B0BZ6RR58V,0
36488,B0BVMRT6N9,0
22052,B00K7DMEJ0,1
36240,B09V7CD96F,0
70512,B07BK5D8B4,1
97930,B0C52Y23DN,1
9852,B0BX9C77NS,1
51173,B07W5LPSFC,0
69855,B09NVPLM6D,0
25693,B0BV6C2638,0
98643,B071ZFHTZN,0
86927,B000CNLINI,0
29785,B07TVH2G3G,1
86619,B0B6DDC5VB,1
40083,B089KX54KP,0
40618,B077DN2444,0
37135,B01J8PKE2Q,0
23415,B0C13B27V6,0
5505,B0B9JTWFCP,0
78815,B0963KJ2JC,0
13334,B07FD45J2S,0
94104,B09XC8CPMG,1
61900,B084WG2KF5,0
75091,B08L34G1X2,1
94522,B09NM165CH,0
82993,B0BQ2J6CJ6,0
65662,B0B63HZKY6,0
54968,B0855TGJR1,0
78210,B0035PXVNK,0
12147,B0B8ZLKV5K,1
46019,B098Q2CNV1,0
21364,B00GYRQRAA,0
52146,B0C2K516LW,1
95187,B0B62XCBLN,0
18677,B07V6YYDQM,1
59459,B008S0CJ2G,0
45015,B09B4BV5ZV,1
7184,B09B51DBGP,1
9660,B09KBWGGNW,0
50101,B0BP87Y8XB,1
49070,B0BD4PYVXB,0
65127,B0BW44J76X,0
24561,B0C7YS4MW4,0
59114,B0C1ZH8TMY,0
23446,B0C7J23Y8B,0
91820,B089KGP8QH,1
60226,B07RWX1GJQ,1
29731,B0BV1KQDS7,0
51436,B0B1HPCQQD,0
87169,B01AGPQ95S,0
88051,B07XLPQ6CR,0
95923,B0CGJM42CF,0
79671,B088T2C912,0
18453,B08LH8QSS6,0
63128,B0012Q17LM,1
62372,B079FJ7V77,0
49269,B09V3DTSLM,0
42623,B0C243M65L,0
36345,B0B5TQKMXK,0
38475,B08MBP5B41,0
54863,B01MYBRJCM,0
79210,B0BQRS6W3T,0
95442,B07Z4J6T5S,0
57844,B081W94ZNF,0
83044,B0894NHDN6,0
45157,B0BVG1P5KT,0
98281,B0BFDRMHDK,0
51705,B000117C40,0
91165,B08CN4GR9N,0
18029,B09S5SCLC8,0
34782,B0BTSTGVJG,0
16704,B017BPN6HK,0
73334,B096M31YYB,1
45335,B0B82GKHVR,0
68338,B07S49X8LJ,0
27237,B08C5F6VRH,1
72191,B07R9YRCCP,0
51552,B0CCMZT9VF,0
82191,B01I2XKB5K,0
73373,B0C86FTYKG,0
57845,B07K1BKGX6,0
53424,B00BX5N17U,0
86369,B0C68TL1Y1,0
2389,B0BSP4ZMGB,0
70371,B09FJBDRC7,0
23470,B0963F321Y,0
74518,B07TSDD4FK,0
53715,B07DTJ69DX,0
68412,B0CC19Q7T3,0
93660,B07WVNXMVW,0
22901,B09NQCWS5C,0
92132,B0C3714F65,0
42521,B002B4D8T8,0
38802,B0CGMNYJJT,0
9133,B08B7TXC2Q,0
53342,B00GMEBHOG,1
94534,B0B2LR42LF,0
14849,B00MY5I6VE,0
17386,B09ZD4MMCG,0
9404,B08XPT57VX,0
16431,B006ZTA550,0
84101,B08Y6R6HGC,0
69684,B09HY3Y4CD,0
55996,B000NN7FSO,0
83756,B0C2TZ37LV,0
53722,B09XKGBFY4,0
13433,B08B8ZB3YR,1
96727,B077XTVD5W,0
80490,B08DWKYP6F,0
14027,B0085E8OHE,0
21622,B08TWP9VYV,0
10204,B08W3CM47C,1
50574,B0BQPX33FX,0
90215,B0BLJ7ZBNL,0
78787,B07XXWVXXW,0
73563,B07PPW5H1D,0
25646,B00OUXDPVO,1
71172,B0B27PYXZF,0
23581,B07GLH95BW,0
60703,B09VMSV6T2,1
85526,B0CFDSF3CL,0
7847,B08ZDS94YB,1
36441,B075Q529NQ,0
4178,B09B1ZKTMG,0
89886,B00HNNQM1S,0
43630,B01LMZZFWO,0
63687,B08V5G6YWG,0
84567,B073JVXVD8,1
23655,B0C547Y7SQ,0
8952,B08Z3CJTQV,1
86828,B08NVBQQXL,0
83176,B0BZ4RV1S6,0
76042,B01CTC8BZ2,0
32633,B0BS1XG1BF,0
84035,B0C4DMDD6H,0
51124,B0CDVCB88M,0
98814,B0BWJ62LFP,0
75711,B09D8ZL7YY,0
66909,B0C84VKBL2,0
55967,B0BBL6J556,0
84910,B0BFBWPGJW,0
81937,B0BGQPBZ1M,0
39172,B0BCQ2MXBF,0
68842,B0093RN0PI,0
71016,B0C4F6BLLW,0
